"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 125336, 40186, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.059, 102.097389, 3.248E-002, 1.008, 78.400360, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 125421, 40130, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 0.990, 114.847664, 3.248E-002, 1.033, 92.445099, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 125506, 40424, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.090, 95.288048, 3.248E-002, 1.091, 80.875427, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 125551, 40377, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.021, 93.921516, 3.248E-002, 0.952, 77.103035, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 125636, 40437, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.054, 97.000595, 3.248E-002, 1.093, 82.549072, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "63", 0, " ", 20240322, 125722, 40368, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.114, 99.846832, 3.248E-002, 1.186, 117.344910, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "2", 0, " ", 20240322, 125808, 40344, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 0.974, 26.841839, 3.248E-002, 1.083, 20.172424, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "2", 0, " ", 20240322, 125855, 40343, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.313, 27.742376, 3.248E-002, 1.282, 27.140259, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20240322, 125936, 0, "            ", "P", 1.000E+000, 1.000, 0.012500, 1.000E+000, 1.000, 0.012563, 1.000E+000, 1.000, 0.009875, 1.000E+000, 1.000, 0.014562, "nC"
"M6600", 6, 0, 1, 1, 1, 1, "0", "0", 0, " ", 20240322, 130007, 0, "            ", "R", 1.000E+000, 1.000, 254.584122, 1.000E+000, 1.000, 254.075180, 1.000E+000, 1.000, 135.557007, 1.000E+000, 1.000, 135.271744, "nC"
"M6600", 6, 1, 0, 1, 1, 0, "0", "2", 0, " ", 20240322, 130035, 40342, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 0.991, 16.756145, 3.248E-002, 0.996, 19.289204, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "2", 0, " ", 20240322, 130119, 40341, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.096, 20.893061, 3.248E-002, 1.079, 19.559767, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "2", 0, " ", 20240322, 130204, 40340, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.059, 26.096224, 3.248E-002, 1.053, 35.427391, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "2", 0, " ", 20240322, 130249, 40124, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.009, 3981.391113, 3.248E-002, 0.929, 2747.437744, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "2", 0, " ", 20240322, 130335, 40123, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 0.966, 4053.413818, 3.248E-002, 1.110, 2997.768555, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "2", 0, " ", 20240322, 130421, 40122, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.075, 4196.059570, 3.248E-002, 1.137, 2917.386719, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "2", 0, " ", 20240322, 130507, 40121, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 1.016, 4113.976563, 3.248E-002, 1.009, 2937.364990, 0.000E+000, 0.000, 0.000000, "uSv"
"M6600", 6, 1, 0, 1, 1, 0, "0", "2", 0, " ", 20240322, 130554, 40120, "            ", " ", 0.000E+000, 0.000, 0.000000, 3.289E-002, 0.950, 3954.095947, 3.248E-002, 1.014, 2789.595459, 0.000E+000, 0.000, 0.000000, "uSv"
